news,fakeness
"RT @CricketNDTV: #DaleSteyn savagely trolls #RavichandranAshwin on '#Mankad' controversy

#mankading #IPL2019 #IPL12 

READ: https://t.co/h?",1
"RT @Gadgets360: No TikTok Ban if You Don?t Decide by Wednesday, SC Tells Madras HC
https://t.co/8s84NAKcbR",1
"Pragya Thakur ""an innocent daughter of India"": Shivraj Chouhan to NDTV https://t.co/NcpCqjA016 https://t.co/f1m7I7OYl5",1
RT @ndtvfeed: Australian Man Arrested With Satellite Phone At Jaipur Airport https://t.co/UN7f40tRH0,1
RT @ndtvfeed: Sri Lanka Blasts: What We Know So Far https://t.co/kHWTA1GqBR,1
"RT @Gadgets360: Realme C2 Debuts in India to Counter Redmi 7, Samsung Galaxy M10
https://t.co/Lq51bMdDcX",1
RT @ndtvfeed: Interpol Offers Sri Lanka Assistance To Probe Deadly Serial Blasts https://t.co/snRe5GlCty,1
"RT @ndtvfeed: ""Like Father..."": Jaya Prada Slams Azam Khan's Son Over ""Anarkali"" Remark https://t.co/gIxGbhSSxH",1
RT @ndtvfeed: VVIP Chopper Case: Judicial Custody Of Defence Agent Extended Till May 3 https://t.co/9fVkb9CQW3,1
"RT @ndtvfeed: Pragya Thakur ""An Innocent Daughter Of India"": Shivraj Chouhan To NDTV https://t.co/LCmMhYAnRx",1
"Parked Tesla car bursts into flames in Shanghai, video is viral https://t.co/q7HHEcreec https://t.co/xSbRI3sP3Z",1
RT @Gadgets360: Microsoft Cancels Windows 10's Sets Designed to Bring Tabs to All Apps? https://t.co/O3MamsR651,1
"RT @carandbike: .@ToyotaMotorCorp and #Denso Corp. will together invest $667 million, while @SoftBank's Vision Fund will contribute $333 mi?",1
"""Knew Them Personally"": HD Kumaraswamy On 2 Partymen Killed In Sri Lanka https://t.co/nkRaDH6PUG #NDTVNewsBeeps https://t.co/TzLsv500Gw",1
And Anantnag 7am to 4pm on 23rd April 2019 https://t.co/z3LPvtMOHI,1
As also polling for 2Tripura East on 23rd April 2019 https://t.co/2DkgjcVCbb,1
"GENERAL ELECTION TO LOK SABHA, 2019 - NOTIFICATION FOR PHASE-3 https://t.co/HWbWjC844X",1
"Provisions of Section 126 of the Representation of the People Act, 1951- prohibition of election campaign activitie? https://t.co/9XfzVk4iJg",1
"General election to Lok Sabha and State Legislative Assemblies, 2019 - Pre-certification of Political Advertisement? https://t.co/7eBMQ5B21V",1
"Media Coverage during the period referred to in Section 126 A of RP Act, 1951 ? violations ? regarding. https://t.co/4xSNRQEEhn",1
"General Elections to the House of the People, 2019 and General Elections to the Legislative Assemblies of Andhra Pr? https://t.co/rhFYc2CJgN",1
"General Elections to the House of People, 2019 ?  poll timing in 3-Anantnag Parliamentary Constituency https://t.co/q6H74Obqsr",1
"RT @PIB_India: #UnfoldingIndianElections with #PIB

An overview of the size of electorate &amp; total voters in 2014; 83 cr electors were there?",1
RT @PIB_India: Gender wise voting percentage from 3rd to 16th general elections; women participation has been increased over the years. 65.?,1
RT @ECISVEEP: Here's an appraisal of voting across the States/UT which polled in Phase 2 of #LokSabhaElections2019 https://t.co/NvHzudgf7N,1
"RT @ECISVEEP: Check your name and find your polling station before you #GoVote.
Don?t forget to carry the right Identity Proof when you go?",1
"RT @ceoarunachal: #ArunachalVotes
Trekking the Himalayan trail ? polling team crosses river Kabung en-route to 34-Messing polling station u?",1
RT @PIB_India: Get the answer you have been looking for! https://t.co/ADO2WZkyh3,1
RT @PIB_India: Distribution of Electronic Voting machines and polling materials in #Kerala. All the twenty seats in the state will go to po?,1
"RT @PIB_India: #GeneralElections 2019 for Kerala to be held in the third phase tomorrow on April 23rd, 2019 

Details here: https://t.co/E4?",1
"RT @PIB_India: The remaining 14 out of 28 Lok Sabha seats in Karnataka will witness voting in the Third phase tomorrow, on 23rd April 2019?",1
"RT @PIB_India: In Chhattisgarh, 7 Parliamentary Constituencies to go to poll on Tuesday, 23rd April during Phase 3 of #LokSabhaElections201?",1
RT @PIB_India: Polling officials checking the Electronic Voting Machine (EVMs) and other necessary inputs required for the #GeneralElection?,1
"RT @PIB_India: Third Phase of #GeneralElections2019 in Assam on 23rd April

54 candidates to contest from 4 Lok Sabha Constituencies. 9577?",1
"RT @PIB_India: Third Phase of General Elections in Bihar on 23rd April 

82 candidates to contest from 5 Lok Sabha Constituencies. 9076 pol?",1
RT @PIB_India: Goa will go to polls for #GeneralElections2019 in 3rd phase on 23rd April. Polling will be held in two Parliamentary Constit?,1
RT @PIB_India: Polling officials checking the Electronic Voting Machine (EVMs) and other necessary inputs required for the #GeneralElection?,1
"RT @PIB_India: Polling officials carrying the #EVMs and other necessary inputs required for the #GeneralElections2019, at the distribution?",1
"Commission's Order dated 22nd April, 2019 to Shri Navjot Singh Sidhu...details linked below https://t.co/pOuNLUFTMD",1
LIST OF CONTESTING CANDIDATES FOR THE THIRD PHASE OF ELECTIONS (FORM 7A) https://t.co/qVKwkZWQWK,1
"GENERAL ELECTION TO LOK SABHA,2019- NOTIFICATION FOR SEVENTH PHASE OF ELECTION https://t.co/GtrlrxqavD",1
Third Phase of General Elections-2019 on 23 April...pl see link for details https://t.co/tN5cBYhD6e,1
"RT @ECISVEEP: Countdown to Phase III with Election Silence.
The 48 hours campaign silence for third phase polling constituencies starts tod?",1
RT @electionmumbai: @gallerygrandeur @ECISVEEP Kindly note that the election machinery has not barred MNS chief Raj Thackeray from addressi?,1
Schedule for bye-election to fill Casual vacancies in the State Legislative Assembly of West Bengal-reg. https://t.co/8yJHmsTgdR,1
"Commission's Notice dated 20th April, 2019 to Shri Navjot Singh Sidhu, Leader of Indian National Congress https://t.co/V4tfrL8EIQ",1
Eros Now Web series on PM Modi - stay on streaming-reg. https://t.co/9JKCaHMATO,1
Final Voter turnout of Phase 1 and Phase 2 of the Lok Sabha Elections 2019 https://t.co/4infdw3uOy,1
Commission's order dated 19.4.2019 to Sh Satpal Satti  https://t.co/ZUEmPZLIjC,1
Schedule for bye-elections to fill casual vacancies from 89 - Agra and 23-Darjeeling Assembly Constituencies in the? https://t.co/s1mWFigJSk,1
Estimated Voter Turnout of Phase-2 of Lok Sabha Elections...69.04%...data from few polling parties of LWE areas yet? https://t.co/Q1skL8DyiU,1
"RT @CEOBihar: Glimpses of Polling scenes at  ""Aadarsh Matdan Kendra""  in Purnea Parliamentary Constituency. #LokSabhaElections2019 @ECISVEE?",1
"RT @CeoManipur: 100 year old Wangkheimayum Bhanu making sure to be a part of the largest election on earth.
@ECISVEEP

#GoVote #LokSabhaEle?",1
"RT @CEOBihar: Poll percentage till final (tentative)
#???????
#?????
#?????? 
#???????
#???????? 
@ECISVEEP @SpokespersonECI @PIB_India @ai?",1
Commission's Notice dated 18.04.2019 to Shri Mukhtar Abbas Naqvi https://t.co/aFiSRl5IbS,1
"@PIB_India https://t.co/ijl01yktY9
Can download the Voter turnout app for
Real-time turnout report",1
RT @PIB_India: Watch LIVE: Press Conference by #ElectionCommission https://t.co/xPgjCkayak,1
RT @PIB_India: Polling? underway for 95 Parliamentary Constituencies spread across 11 States n Puducherry UT in the second phase of #LokSab?,1
"RT @PIB_India: Polling? underway in the second phase of #LokSabhaElections2019 

Voter turnout at 11 AM

#IndiaElections2019 #GeneralElecti?",1
"RT @DDNewsHindi: #MakeYourMark: 108-year-old Dharam Singh casts his vote in Thathri, Doda district in #JammuAndKashmir 
 #IndiaElections201?",1
"RT @PIB_India: Voter casting their vote, at a polling booth, during the 2nd Phase of #GeneralElections2019 at  Chennai, Tamilnadu on April?",1
RT @PIBKolkata: #SeniorCitizens who casted their vote in #DarjeelingLokSabhaConstituency today.  #LokSabhaElections2019 #SecondPhase #Votin?,1
RT @DDNewsLive: Watch this video to know all about the Electoral Literacy Club started by the Election Commission of India to educate stude?,1
Voting by PWD voters in Bangalore Rural district https://t.co/iNEdqqWx9G,1
"RT @ceopuducherry: Snapshots of Polling  at Thattanchavady Constituency, Pondicherry #CeoPuducherry #LokSabhaElections2019 #ECI #NoVoterToB?",1
"RT @ceopuducherry: Glimpses of Polling, Pondicherry #CeoPuducherry #LokSabhaElections2019 #ECI #NoVoterToBeLeftBehind https://t.co/x2GD8z7U?",1
"RT @ceopuducherry: All Women Polling Booth, Pondicherry #CeoPuducherry #LokSabhaElection2019 https://t.co/np6kKd7inG",1
"RT @CeoManipur: Proud first time voters taking part in the largest exercise of democracy in the world.
@ECISVEEP

#GoVote #LokSabhaElection?",1
"RT @CEOBihar: Great Energy! 
Great Enthusiasm!
Voters are turning up in large numbers to vote in 2nd phase Lok Sabha elections.
#???????
#?",1
"RT @CeoManipur: First PwD voter of the day being facilitated with gifts.
@ECISVEEP

#GoVote #LokSabhaElections2019 #LokSabhaElections #Elec?",1
"RT @CeoManipur: Senior Citizens showing active participation by being early bird voters. Come out and vote!
@ECISVEEP
#GoVote #LokSabhaElec?",1
Voting enthusiasm....first things first https://t.co/nwe8doynIn,1
Second Phase of General Elections-2019 on 18 April https://t.co/glxqUtOMSd,1
"RT @CEOBihar: Poll percentage till 8AM
#???????
#?????
#?????? 
#???????
#???????? 
@ECISVEEP @SpokespersonECI @PIB_India @airnewsalerts @D?",1
Voting gets underway across 95 Parliamentary Constituencies spread across 11 States n Puducherry UT. Early glimpses? https://t.co/V5foLSyFcE,1
Polling parties get ready to depart for their assigned stations for phase 2 of polling to b held on 18th April 2019? https://t.co/QlO82Zx7KI,1
"Commission's Notice dated 16.04.2019 to Shri Azam Khan, Leader of Samajwadi Party https://t.co/vG8js3ZTcy",1
"General Elections to the House of the People, 2019-Rescinding of Election from 8-Vellore Parliamentary Constituency? https://t.co/BAHUL7I3ug",1
RT @ceoarunachal: Every vote counts: how this electoral team hiked through mountains so that one village?s sole voter could cast her ballot?,1
Commission's Order dated 15.04.2019 to Smt. Maneka Sanjay Gandhi and to Shri Azam Khan  https://t.co/ZwxxcdSwPw,1
@oldengold As on eci site https://t.co/D27fdNaT11,1
Commission Reviews Poll Arrangements with Central Observers in Tripura and West Bengal through Video Conferencing f? https://t.co/5UJn8N745a,1
Commission's order to Ms Mayawati dated 15.04.2019 https://t.co/Om0Zmo7Jx9,1
Commission's order to Sh. Yogi Adityanath dated 15.04.2019 https://t.co/CnkASzjmzI,1
@thesuniljain 2/2CEO Karnataka: But in the new residence Rahul Dravid did not take steps to get his name included i? https://t.co/4XQjO7oGB2,1
@thesuniljain 1/2 CEO Karnataka: Rahul Dravid changed his house sometimes back. In his earlier ancestral house his? https://t.co/qvNYJOsXaQ,1
"RT @PIB_India: Photo Voter Slip can be used for ??guidance but not as ?identity proof for voting!

??Here are the documents that are valid?",1
Meghalaya records 71.37% voter turnout in LS 2019 polling held in the State on 11th April. This is the second highe? https://t.co/17St0YS16h,1
RT @ECISVEEP: #Tripura #UttarPradesh #WestBengal are among the 13 States/UTs that will go to polls in Phase 2 of #LokSabhaElections2019 on?,1
"RT @ECISVEEP: #Bihar, #Chhattisgarh, #Maharashtra and #Manipur  are among the 13 States/UTs that will go for polls in Phase 2 of #LokSabhaE?",1
Voter Turnout Percentage of 69.43% recorded as yet in Phase I GE to Lok Sabha 2019 https://t.co/C3s5H5LksD,1
Polling parties in Arunachal Pradesh. 13583 feet altitude Luguthang - Mukto Assembly Constituency. Whatever the cha? https://t.co/6AA6obLtec,1
"RT @ECISVEEP: At our service always!
Services Personnel assisted voters to reach Polling stations to cast their votes.
#LokSabhaElections20?",1
RT @AndamanCeo: Total 64.85%  voters turn out  in Andaman and Nicibar Islands on 11.04.2019 for the single parliamentary constituncy for  1?,1
"RT @ceopuducherry: EVM-VVPAT Live Demo Awareness at Jail Department, Puducherry #CeoPuducherry #LokSabhaElection2019 #SVEEP #ECI #NoVotersL?",1
"RT @OdishaCeo: The ""NEWTON'S"" of Odisha. Entire ECI family is Proud of the exemplary courage and commitment to duty shown by our Polling Of?",1
"RT @ECISVEEP: Ensuring participation of all!
Take a look at how the Service Voters can exercise their vote during elections.
#NoVoterToBeLe?",1
"RT @ECISVEEP: Our polling officers know no fear!
Polling conducted in the insurgency-hit areas of Narayanpur district of #Chhattisgarh in t?",1
"RT @ECISVEEP: Post the successful conclusion of Phase 1, setting stage for the next phase of #IndiaElections2019 https://t.co/EWoy5d9LaC",1
First phase GE 2019 voter turn out percentage from polling held in18 States and 2UTs reported to be 69.43% as yet -? https://t.co/rURrbKOWsO,1
"2/2 ETPBS  provides facility to service voters deployed in far flung, remote and inhospitable terrain or even India? https://t.co/7Bg0ivGa62",1
1/2*Soldiers Deployed in Siachen &amp; LOC Cast their votes as Service Voters.*  Srinagar11 April 2019 - Indian Army tr? https://t.co/J3ts37oD6w,1
"RT @airnewsalerts: People going to vote at remotest areas at #Majuli district in #Assam.

#PollsWithAIR | #LokSabhaElections2019 https://t.?",1
"RT @CeoManipur: Election day scenes at various Polling Stations in Churachandpur District.
@AdminCcpur

#GoVote #LokSabhaElections2019 #Lok?",1
"RT @CeoRajasthan: Glimpses of EVM-VVPAT demonstration in #Bhilwara

#RajasthanElection2019 #VoteForRajasthan #MyVoteMyRight #SVEEP #EDRajas?",1
RT @ECISVEEP: Phase 1 voting completed successfully in J&amp;K - Election Commission of India on Google https://t.co/6k0dxpXo64,1
RT @ceomeghalaya: Some urban voters https://t.co/BRXJNN5L0x,1
"RT @SikkimElection: Senior Citizen, Bardawan Rai, 72 years from Mabong, West Sikkim 
#SikkimElections2019 #GoVote #GotInked #MyVoteMatters?",1
"RT @DDNewsLive: #ElectionCommission 's press briefing on successful completion of phase I of #Elections2019      
https://t.co/2R9i3nclQN?",1
RT @PIB_India: Watch LIVE: Press Briefing Election Commission https://t.co/6kmqadxK4t,1
Polling parties returning from Orchha to their headquarters in Narayanpur Chhattisgarh. https://t.co/XEOPGATgTz,1
"Bru Voters at Kanhmun, Mizoram
Bru Voters living in Relief Camps at Tripura provided transport and brought to the 1? https://t.co/ZNYyBQy80W",1
"RT @PIB_India: Polling? underway in the first phase of #LokSabhaElections2019 

Voter turnout at 3:00 PM

#IndiaElections2019 #GeneralElect?",1
"RT @PIB_India: The voters standing in queue to cast their votes, at a polling booth, during the 1st Phase of #GeneralElections2019, at Agat?",1
"RT @pibportblair: Polling scenes from Car Nicobar

@ECISVEEP @SpokespersonECI @MIB_India @PIB_India @AndamanCeo 
#DeshKaMahaTyohaar #LokSab?",1
"RT @PIB_India: Polling? underway for 91 Constituencies in the first phase of #LokSabhaElections2019 

Voter turnout at 3:00 PM

#IndiaElect?",1
"RT @PIB_India: Polling? underway for 91 Constituencies in the first phase of #LokSabhaElections2019 

Voter turnout at 1:00 PM

#IndiaElect?",1
"RT @PIBSrinagar: Enthusiastic voters lined up to exercise their Right to vote at Sumbal, Sonawari of #Baramulla today. #Jammu and #Kashmir.?",1
"RT @PIB_India: Polling? underway for 91 Constituencies in the first phase of #LokSabhaElections2019 

Voter turnout at 1:00 PM

#IndiaElect?",1
"RT @PIBGangtok: Young mothers of Sikkim casting their votes for the lone Lok Sabha seat and 32-seat state legislature. 

@ECISVEEP 
@Spokes?",1
RT @PIBGangtok: Members of the Buddhist Sangha community are voting for India's only virtual assembly seat in Sikkim. Only those Buddhist M?,1
Caring for the personnel: Sick 1st polling officer successfully brought up hill by a ropeway. His replacement sent? https://t.co/4GtdzUEC2k,1
"RT @PIB_India: Polling? underway for 91 Constituencies in the first phase of #LokSabhaElections2019 

Voter turnout at 11 AM

#IndiaElectio?",1
"RT @PIBGangtok: Voters in que at Govt Junior Secondary School, Ragdong Tintek, East Sikkim. 
At least 40% votes have been cast so far, the?",1
"RT @PIBMumbai: Electors eagerly waiting to cast their vote in Washim
#GotInked
#LokSabhaElections2019 
#IndiaElections2019 https://t.co/nTw?",1
"RT @PIBGangtok: Impresive voters' turnout at Tumin East polling station located at a remote collage of East Sikkim. Till 11 am, 182 out of?",1
RT @CEOChhattisgarh: The interactive @Google doodle page contained information to help the first-time voters of Lok Sabha Election 2019. A?,1
Enthusuastic first time voter at Champhai District Mizoram https://t.co/aChjJXlTbJ,1
"101 years senior citizen casting his vote in Sector 104 Samudayik kendra Hazipur ,Noida. https://t.co/rwVmH4duxR",1
At Gaya CRPF personnel extending helping hand. https://t.co/BF7nRlcW5T,1
Facilities for PwD voters in Nizamabad Telangana https://t.co/p3itS0EIRl,1
"RT @PIBMumbai: Senior citizens of Nagpur leading the way by their inspiring participation in #DeshKaMahaTyohar 

#LokSabhaElections2019 htt?",1
"RT @PIBMumbai: Proud to have exercised their right.

From a polling station in Nagpur, during Phase I of #LokSabhaElections2019 

#IndiaEle?",1
"RT @PIB_India: Tribal female voters showing mark of indelible ink after casting their votes, at a polling booth, during the 1st Phase of #G?",1
"RT @PIBAizawl: Voters, Poll parties and election watchdog are all taking part enthusiastically  in festival of democracy at Aizawl. @mzelec?",1
More snapshots https://t.co/y3k8dVH3tU,1
"Peaceful polling going on at Sikulpui booth in Aizawl, Mizoram for LS Elections. Voters showing great enthusiasm at? https://t.co/NFzQEJySy4",1
"RT @PIBGangtok: Young voters and polling volunteers participating in the #FestivalOfDemocracy in Sikkim. 
@PIB_India 
@SpokespersonECI 
@EC?",1
"RT @ceonagaland: Polling going on smoothly in various polling stations in the Tuensang district Nagaland
#CEONagaland #LokSabhaElections201?",1
"RT @PIBGangtok: Enthused octogenarians casting their votes in Burtuk, East Sikkim. 

@DGNorthEast 
@ECISVEEP 
@SpokespersonECI 
#2019LokSab?",1
RT @PIBAizawl: Peaceful polling going on at Tuikhuatlang area of Aizawl for lone Lok Sabha seat of Mizoram today. @mzelection @airnewsalert?,1
"RT @PIB_India: Polling? underway for 91 Constituencies in the first phase of #LokSabhaElections2019 

Voter turnout at 9 AM

#IndiaElection?",1
"100 year plus voter coming to cast his vote at PS 7 under 25AC Mokokchung District, Nagaland https://t.co/AU2EPPQl5t",1
